279.98234535898786, 0.3965472653633023
287.5234427975377, 1.9121788514912723
291.5053075919029, 3.5394195349519117
295.04173377941675, 5.222678577610164
296.79212932889965, 7.466548833307196
299.88240420779124, 9.261915864537793
302.0825145747512, 11.113229984788903
303.8378990366308, 12.964472834862924
306.0415729124455, 14.535338808240457
307.3508060657029, 16.498689646886817
310.88366874436196, 18.462396836418648
312.1950400029322, 20.257478786940855
314.8370254678886, 22.333222694867935
318.3684627430057, 24.409109143149198
322.7843629158869, 26.877765537407676
327.20240119408095, 29.178153043541997
336.0698366283911, 31.310984363323136
347.1673159040418, 32.93936536961732
361.8361437539835, 33.50261357920865
378.29314034726883, 33.33698168763705
392.96980791669114, 33.28324397410652
403.6546328669547, 32.387520388361374
412.55984149512597, 31.547601351282548
422.35735274054184, 30.48346633705906
432.15771479304146, 29.194972805336704
440.1777478216777, 28.018373451655396
449.5348093726391, 26.617629391006513
456.66752869642767, 25.272618608846866
463.8023861255292, 23.75933893856306
468.710050520374, 22.52615106426737
477.62096076271297, 21.237514992190818
483.4152261606348, 20.22882817574818
490.98625707356496, 19.38869532813807
499.45030330551083, 18.26825687400857
505.24314329989045, 17.371749316315366
510.59410819627396, 16.250811970946195
517.2878032291499, 14.45701288361172
520.4187021089863, 13.055271040483488
525.7703797071406, 11.878244065739601
529.3495680009122, 10.196125345914885
537.3781534508001, 8.346450439736985
545.4017499882913, 6.889402939182099
557.871180173044, 5.545247399147595
569.0050072390136, 4.31305730733125
578.7975295720328, 3.6415496987307745
587.2544487862689, 3.082007538348434
597.9385610347615, 2.242373581978007
609.0659737847925, 1.5149901545340982
619.7486606297433, 0.787535456913094
633.5380144943176, 0.5653863149042072
651.7760528132376, 0.23177061591686585
